active,quiet,arrested,tension
6,1081,23,0.18130932375647718
0,1085,25,0.18198021857148727
0,1085,25,0.18198021857148727
1,1085,24,0.18198021857148727
0,1085,25,0.18198021857148727
0,1085,25,0.18198021857148727
0,1085,25,0.18198021857148727
1,1084,25,0.18181249486773476
6,1077,27,0.1806384289414671
30,1039,41,0.17426492819887124
164,856,90,0.14357149041215955
296,637,177,0.10683999929035705
259,581,270,0.09744747188021577
168,580,362,0.09727974817646325
72,592,446,0.09929243262149352
2,625,483,0.10482731484532677
0,639,471,0.1071754466978621
0,658,452,0.11036219706916003
0,677,433,0.11354894744045796
0,696,414,0.1167356978117559
0,707,403,0.11858065855303365
0,723,387,0.12126423781307402
0,739,371,0.12394781707311438
0,750,360,0.12579277781439213
0,766,344,0.12847635707443247
0,782,328,0.13115993633447284
0,797,313,0.1336757918907607
0,811,299,0.13602392374329603
0,826,284,0.13853977929958386
14,834,262,0.13988156892960404
24,819,267,0.1373657133733162
18,821,271,0.13770116078082126
0,846,264,0.14189425337463432
1,866,243,0.14524872744968478
0,886,224,0.14860320152473522
1,901,208,0.1511190570810231
1,923,186,0.1548089785635786
0,935,175,0.15682166300860884
0,966,144,0.16202109782493707
0,987,123,0.16554329560374004
1,999,110,0.16755598004877034
2,1020,88,0.1710781778275733
0,1029,81,0.172587691161346
28,1006,76,0.16873004597503796
154,839,117,0.14072018744836667
290,614,206,0.10298235410404903
237,579,294,0.09711202447271072
142,585,383,0.09811836669522586
41,613,456,0.10281463040029651
4,632,474,0.10600138077159442
0,647,463,0.10851723632788228
0,662,448,0.11103309188417013
0,685,425,0.11489073707047814
0,703,407,0.11790976373802356
0,723,387,0.12126423781307402
0,734,376,0.12310919855435178
0,753,357,0.1262959489256497
0,765,345,0.12830863337067996
0,786,324,0.13183083114948294
0,807,303,0.13535302892828593
0,825,285,0.13837205559583132
1,846,263,0.14189425337463432
0,859,251,0.14407466152341714
0,873,237,0.14642279337595243
1,892,217,0.14960954374725036
0,908,202,0.15229312300729073
0,927,183,0.15547987337858868
0,934,176,0.15665393930485633
0,947,163,0.1588343474536391
0,959,151,0.1608470318986694
1,973,136,0.1631951637512047
0,987,123,0.16554329560374004
0,1008,102,0.16906549338254304
0,1025,85,0.17191679634633592
0,1042,68,0.1747680993101288
0,1055,55,0.17694850745891158
0,1066,44,0.17879346820018935
0,1079,31,0.18097387634897213
0,1087,23,0.18231566597899232
1,1088,21,0.18248338968274486
0,1088,22,0.18248338968274486
1,1087,22,0.18231566597899232
24,1058,28,0.17745167857016916
81,963,66,0.16151792671367948
271,692,147,0.11606480299674579
