citizen_density,cop_density,cop_vision,citizen_vision,legitimacy,max_jail_term,active_threshold,Active
0.6984375,0.09859375000000001,1.28125,6.34375,0.92109375,10.515625,0.12734375000000003,0
0.6984375,0.09859375000000001,1.28125,6.34375,0.58421875,4.171875,0.12734375000000003,367
0.6984375,0.09859375000000001,1.28125,6.34375,0.58421875,10.515625,0.13671875,324
0.6984375,0.07890625,3.34375,2.40625,0.92109375,4.171875,0.13671875,0
0.6609375,0.09859375000000001,3.34375,2.40625,0.92109375,4.171875,0.13671875,0
0.6609375,0.07890625,1.28125,2.40625,0.92109375,4.171875,0.13671875,0
0.6609375,0.07890625,3.34375,6.34375,0.92109375,4.171875,0.13671875,0
0.6609375,0.07890625,3.34375,2.40625,0.58421875,4.171875,0.13671875,381
0.6609375,0.07890625,3.34375,2.40625,0.92109375,10.515625,0.13671875,0
0.6609375,0.07890625,3.34375,2.40625,0.92109375,4.171875,0.12734375000000003,0
0.6609375,0.07890625,3.34375,2.40625,0.92109375,4.171875,0.13671875,0
0.7359375,0.042343750000000006,3.53125,5.59375,0.52296875,6.890625,0.07109375000000001,734
0.7734375,0.042343750000000006,3.53125,5.59375,0.52296875,6.890625,0.07109375000000001,789
0.7359375,0.04515625000000001,3.53125,5.59375,0.52296875,6.890625,0.07109375000000001,700
0.7359375,0.042343750000000006,4.09375,5.59375,0.52296875,6.890625,0.07109375000000001,688
0.7359375,0.042343750000000006,3.53125,4.65625,0.52296875,6.890625,0.07109375000000001,762
0.7359375,0.042343750000000006,3.53125,5.59375,0.9823437500000001,6.890625,0.07109375000000001,0
0.7359375,0.042343750000000006,3.53125,5.59375,0.52296875,22.296875,0.07109375000000001,422
0.7359375,0.042343750000000006,3.53125,5.59375,0.52296875,6.890625,0.19296875000000002,422
0.7359375,0.04515625000000001,4.09375,4.65625,0.9823437500000001,22.296875,0.19296875000000002,0
0.7734375,0.042343750000000006,4.09375,4.65625,0.9823437500000001,22.296875,0.19296875000000002,0
0.7734375,0.04515625000000001,3.53125,4.65625,0.9823437500000001,22.296875,0.19296875000000002,0
0.7734375,0.04515625000000001,4.09375,5.59375,0.9823437500000001,22.296875,0.19296875000000002,0
0.7734375,0.04515625000000001,4.09375,4.65625,0.52296875,22.296875,0.19296875000000002,60
0.7734375,0.04515625000000001,4.09375,4.65625,0.9823437500000001,6.890625,0.19296875000000002,0
0.7734375,0.04515625000000001,4.09375,4.65625,0.9823437500000001,22.296875,0.07109375000000001,0
0.7734375,0.04515625000000001,4.09375,4.65625,0.9823437500000001,22.296875,0.19296875000000002,0
0.8859375,0.08734375,6.53125,2.59375,0.76796875,21.390625,0.14609375000000002,2
0.6234375,0.08734375,6.53125,2.59375,0.76796875,21.390625,0.14609375000000002,4
0.8859375,0.09015625000000001,6.53125,2.59375,0.76796875,21.390625,0.14609375000000002,8
0.8859375,0.08734375,1.09375,2.59375,0.76796875,21.390625,0.14609375000000002,201
0.8859375,0.08734375,6.53125,1.65625,0.76796875,21.390625,0.14609375000000002,6
0.8859375,0.08734375,6.53125,2.59375,0.73734375,21.390625,0.14609375000000002,5
0.8859375,0.08734375,6.53125,2.59375,0.76796875,7.796875,0.14609375000000002,16
0.8859375,0.08734375,6.53125,2.59375,0.76796875,21.390625,0.11796875000000001,0
0.8859375,0.09015625000000001,1.09375,1.65625,0.73734375,7.796875,0.11796875000000001,477
0.6234375,0.08734375,1.09375,1.65625,0.73734375,7.796875,0.11796875000000001,284
0.6234375,0.09015625000000001,6.53125,1.65625,0.73734375,7.796875,0.11796875000000001,27
0.6234375,0.09015625000000001,1.09375,2.59375,0.73734375,7.796875,0.11796875000000001,222
0.6234375,0.09015625000000001,1.09375,1.65625,0.76796875,7.796875,0.11796875000000001,220
0.6234375,0.09015625000000001,1.09375,1.65625,0.73734375,21.390625,0.11796875000000001,179
0.6234375,0.09015625000000001,1.09375,1.65625,0.73734375,7.796875,0.14609375000000002,197
0.6234375,0.09015625000000001,1.09375,1.65625,0.73734375,7.796875,0.11796875000000001,274
0.8109375,0.01984375,2.03125,4.09375,0.8904687499999999,28.640625,0.10859375000000002,4
0.6984375,0.01984375,2.03125,4.09375,0.8904687499999999,28.640625,0.10859375000000002,3
0.8109375,0.06765625,2.03125,4.09375,0.8904687499999999,28.640625,0.10859375000000002,0
0.8109375,0.01984375,2.59375,4.09375,0.8904687499999999,28.640625,0.10859375000000002,2
0.8109375,0.01984375,2.03125,3.15625,0.8904687499999999,28.640625,0.10859375000000002,4
0.8109375,0.01984375,2.03125,4.09375,0.61484375,28.640625,0.10859375000000002,550
0.8109375,0.01984375,2.03125,4.09375,0.8904687499999999,29.546875,0.10859375000000002,2
0.8109375,0.01984375,2.03125,4.09375,0.8904687499999999,28.640625,0.15546875000000002,0
0.8109375,0.06765625,2.59375,3.15625,0.61484375,29.546875,0.15546875000000002,39
0.6984375,0.01984375,2.59375,3.15625,0.61484375,29.546875,0.15546875000000002,233
0.6984375,0.06765625,2.03125,3.15625,0.61484375,29.546875,0.15546875000000002,69
0.6984375,0.06765625,2.59375,4.09375,0.61484375,29.546875,0.15546875000000002,53
0.6984375,0.06765625,2.59375,3.15625,0.8904687499999999,29.546875,0.15546875000000002,0
0.6984375,0.06765625,2.59375,3.15625,0.61484375,28.640625,0.15546875000000002,68
0.6984375,0.06765625,2.59375,3.15625,0.61484375,29.546875,0.10859375000000002,59
0.6984375,0.06765625,2.59375,3.15625,0.61484375,29.546875,0.15546875000000002,62
0.6609375,0.06484375,5.03125,1.09375,0.64546875,14.140625,0.18359375,22
0.8484375,0.06484375,5.03125,1.09375,0.64546875,14.140625,0.18359375,31
0.6609375,0.022656250000000003,5.03125,1.09375,0.64546875,14.140625,0.18359375,212
0.6609375,0.06484375,5.59375,1.09375,0.64546875,14.140625,0.18359375,15
0.6609375,0.06484375,5.03125,6.15625,0.64546875,14.140625,0.18359375,70
0.6609375,0.06484375,5.03125,1.09375,0.85984375,14.140625,0.18359375,0
0.6609375,0.06484375,5.03125,1.09375,0.64546875,15.046875,0.18359375,52
0.6609375,0.06484375,5.03125,1.09375,0.64546875,14.140625,0.08046875,64
0.6609375,0.022656250000000003,5.59375,6.15625,0.85984375,15.046875,0.08046875,103
0.8484375,0.06484375,5.59375,6.15625,0.85984375,15.046875,0.08046875,1
0.8484375,0.022656250000000003,5.03125,6.15625,0.85984375,15.046875,0.08046875,296
0.8484375,0.022656250000000003,5.59375,1.09375,0.85984375,15.046875,0.08046875,324
0.8484375,0.022656250000000003,5.59375,6.15625,0.64546875,15.046875,0.08046875,736
0.8484375,0.022656250000000003,5.59375,6.15625,0.85984375,14.140625,0.08046875,255
0.8484375,0.022656250000000003,5.59375,6.15625,0.85984375,15.046875,0.18359375,0
0.8484375,0.022656250000000003,5.59375,6.15625,0.85984375,15.046875,0.08046875,317
0.6421875,0.047968750000000004,2.40625,2.96875,0.9823437500000001,8.703125,0.08046875,0
0.7546875,0.047968750000000004,2.40625,2.96875,0.9823437500000001,8.703125,0.08046875,0
0.6421875,0.05078125000000001,2.40625,2.96875,0.9823437500000001,8.703125,0.08046875,0
0.6421875,0.047968750000000004,3.71875,2.96875,0.9823437500000001,8.703125,0.08046875,0
0.6421875,0.047968750000000004,2.40625,5.78125,0.9823437500000001,8.703125,0.08046875,0
0.6421875,0.047968750000000004,2.40625,2.96875,0.76796875,8.703125,0.08046875,333
0.6421875,0.047968750000000004,2.40625,2.96875,0.9823437500000001,5.984375,0.08046875,0
0.6421875,0.047968750000000004,2.40625,2.96875,0.9823437500000001,8.703125,0.14609375000000002,0
0.6421875,0.05078125000000001,3.71875,5.78125,0.76796875,5.984375,0.14609375000000002,68
0.7546875,0.047968750000000004,3.71875,5.78125,0.76796875,5.984375,0.14609375000000002,80
0.7546875,0.05078125000000001,2.40625,5.78125,0.76796875,5.984375,0.14609375000000002,195
0.7546875,0.05078125000000001,3.71875,2.96875,0.76796875,5.984375,0.14609375000000002,164
0.7546875,0.05078125000000001,3.71875,5.78125,0.9823437500000001,5.984375,0.14609375000000002,0
0.7546875,0.05078125000000001,3.71875,5.78125,0.76796875,8.703125,0.14609375000000002,97
0.7546875,0.05078125000000001,3.71875,5.78125,0.76796875,5.984375,0.08046875,448
0.7546875,0.05078125000000001,3.71875,5.78125,0.76796875,5.984375,0.14609375000000002,246
0.7921875,0.09296875,5.40625,5.96875,0.73734375,23.203125,0.15546875000000002,1
0.6046874999999999,0.09296875,5.40625,5.96875,0.73734375,23.203125,0.15546875000000002,0
0.7921875,0.09578125,5.40625,5.96875,0.73734375,23.203125,0.15546875000000002,0
0.7921875,0.09296875,6.71875,5.96875,0.73734375,23.203125,0.15546875000000002,1
0.7921875,0.09296875,5.40625,2.78125,0.73734375,23.203125,0.15546875000000002,9
0.7921875,0.09296875,5.40625,5.96875,0.52296875,23.203125,0.15546875000000002,2
0.7921875,0.09296875,5.40625,5.96875,0.73734375,20.484375,0.15546875000000002,0
0.7921875,0.09296875,5.40625,5.96875,0.73734375,23.203125,0.07109375000000001,2
0.7921875,0.09578125,6.71875,2.78125,0.52296875,20.484375,0.07109375000000001,22
0.6046874999999999,0.09296875,6.71875,2.78125,0.52296875,20.484375,0.07109375000000001,20
0.6046874999999999,0.09578125,5.40625,2.78125,0.52296875,20.484375,0.07109375000000001,16
0.6046874999999999,0.09578125,6.71875,5.96875,0.52296875,20.484375,0.07109375000000001,2
0.6046874999999999,0.09578125,6.71875,2.78125,0.73734375,20.484375,0.07109375000000001,12
0.6046874999999999,0.09578125,6.71875,2.78125,0.52296875,23.203125,0.07109375000000001,3
0.6046874999999999,0.09578125,6.71875,2.78125,0.52296875,20.484375,0.15546875000000002,3
0.6046874999999999,0.09578125,6.71875,2.78125,0.52296875,20.484375,0.07109375000000001,7
0.8671875,0.025468750000000002,3.90625,1.46875,0.61484375,15.953125,0.11796875000000001,774
0.6796875,0.025468750000000002,3.90625,1.46875,0.61484375,15.953125,0.11796875000000001,483
0.8671875,0.07328125,3.90625,1.46875,0.61484375,15.953125,0.11796875000000001,157
0.8671875,0.025468750000000002,5.21875,1.46875,0.61484375,15.953125,0.11796875000000001,553
0.8671875,0.025468750000000002,3.90625,1.28125,0.61484375,15.953125,0.11796875000000001,570
0.8671875,0.025468750000000002,3.90625,1.46875,0.64546875,15.953125,0.11796875000000001,606
0.8671875,0.025468750000000002,3.90625,1.46875,0.61484375,13.234375,0.11796875000000001,687
0.8671875,0.025468750000000002,3.90625,1.46875,0.61484375,15.953125,0.18359375,339
0.8671875,0.07328125,5.21875,1.28125,0.64546875,13.234375,0.18359375,26
0.6796875,0.025468750000000002,5.21875,1.28125,0.64546875,13.234375,0.18359375,235
0.6796875,0.07328125,3.90625,1.28125,0.64546875,13.234375,0.18359375,40
0.6796875,0.07328125,5.21875,1.46875,0.64546875,13.234375,0.18359375,26
0.6796875,0.07328125,5.21875,1.28125,0.61484375,13.234375,0.18359375,13
0.6796875,0.07328125,5.21875,1.28125,0.64546875,15.953125,0.18359375,15
0.6796875,0.07328125,5.21875,1.28125,0.64546875,13.234375,0.11796875000000001,59
0.6796875,0.07328125,5.21875,1.28125,0.64546875,13.234375,0.18359375,26
0.7171875,0.07046875000000001,6.90625,4.46875,0.85984375,1.453125,0.19296875000000002,0
0.8296875,0.07046875000000001,6.90625,4.46875,0.85984375,1.453125,0.19296875000000002,0
0.7171875,0.02828125,6.90625,4.46875,0.85984375,1.453125,0.19296875000000002,0
0.7171875,0.07046875000000001,2.21875,4.46875,0.85984375,1.453125,0.19296875000000002,0
0.7171875,0.07046875000000001,6.90625,4.28125,0.85984375,1.453125,0.19296875000000002,0
0.7171875,0.07046875000000001,6.90625,4.46875,0.8904687499999999,1.453125,0.19296875000000002,0
0.7171875,0.07046875000000001,6.90625,4.46875,0.85984375,27.734375,0.19296875000000002,0
0.7171875,0.07046875000000001,6.90625,4.46875,0.85984375,1.453125,0.10859375000000002,6
0.7171875,0.02828125,2.21875,4.28125,0.8904687499999999,27.734375,0.10859375000000002,0
0.8296875,0.07046875000000001,2.21875,4.28125,0.8904687499999999,27.734375,0.10859375000000002,0
0.8296875,0.02828125,6.90625,4.28125,0.8904687499999999,27.734375,0.10859375000000002,0
0.8296875,0.02828125,2.21875,4.46875,0.8904687499999999,27.734375,0.10859375000000002,2
0.8296875,0.02828125,2.21875,4.28125,0.85984375,27.734375,0.10859375000000002,91
0.8296875,0.02828125,2.21875,4.28125,0.8904687499999999,1.453125,0.10859375000000002,4
0.8296875,0.02828125,2.21875,4.28125,0.8904687499999999,27.734375,0.19296875000000002,0
0.8296875,0.02828125,2.21875,4.28125,0.8904687499999999,27.734375,0.10859375000000002,2
0.6796875,0.01421875,4.65625,5.21875,0.79859375,12.328125,0.09921875000000001,511
0.7171875,0.01421875,4.65625,5.21875,0.79859375,12.328125,0.09921875000000001,375
0.6796875,0.06203125000000001,4.65625,5.21875,0.79859375,12.328125,0.09921875000000001,21
0.6796875,0.01421875,5.96875,5.21875,0.79859375,12.328125,0.09921875000000001,437
0.6796875,0.01421875,4.65625,2.03125,0.79859375,12.328125,0.09921875000000001,386
0.6796875,0.01421875,4.65625,5.21875,0.95171875,12.328125,0.09921875000000001,0
0.6796875,0.01421875,4.65625,5.21875,0.79859375,9.609375,0.09921875000000001,372
0.6796875,0.01421875,4.65625,5.21875,0.79859375,12.328125,0.05234375,608
0.6796875,0.06203125000000001,5.96875,2.03125,0.95171875,9.609375,0.05234375,0
0.7171875,0.01421875,5.96875,2.03125,0.95171875,9.609375,0.05234375,0
0.7171875,0.06203125000000001,4.65625,2.03125,0.95171875,9.609375,0.05234375,0
0.7171875,0.06203125000000001,5.96875,5.21875,0.95171875,9.609375,0.05234375,0
0.7171875,0.06203125000000001,5.96875,2.03125,0.79859375,9.609375,0.05234375,313
0.7171875,0.06203125000000001,5.96875,2.03125,0.95171875,12.328125,0.05234375,0
0.7171875,0.06203125000000001,5.96875,2.03125,0.95171875,9.609375,0.09921875000000001,0
0.7171875,0.06203125000000001,5.96875,2.03125,0.95171875,9.609375,0.05234375,0
0.8296875,0.05921875000000001,1.65625,2.21875,0.55359375,26.828125,0.17421875000000003,176
0.8671875,0.05921875000000001,1.65625,2.21875,0.55359375,26.828125,0.17421875000000003,190
0.8296875,0.01703125,1.65625,2.21875,0.55359375,26.828125,0.17421875000000003,470
0.8296875,0.05921875000000001,2.96875,2.21875,0.55359375,26.828125,0.17421875000000003,120
0.8296875,0.05921875000000001,1.65625,5.03125,0.55359375,26.828125,0.17421875000000003,174
0.8296875,0.05921875000000001,1.65625,2.21875,0.7067187500000001,26.828125,0.17421875000000003,104
0.8296875,0.05921875000000001,1.65625,2.21875,0.55359375,24.109375,0.17421875000000003,246
0.8296875,0.05921875000000001,1.65625,2.21875,0.55359375,26.828125,0.12734375000000003,261
0.8296875,0.01703125,2.96875,5.03125,0.7067187500000001,24.109375,0.12734375000000003,375
0.8671875,0.05921875000000001,2.96875,5.03125,0.7067187500000001,24.109375,0.12734375000000003,28
0.8671875,0.01703125,1.65625,5.03125,0.7067187500000001,24.109375,0.12734375000000003,533
0.8671875,0.01703125,2.96875,2.21875,0.7067187500000001,24.109375,0.12734375000000003,390
0.8671875,0.01703125,2.96875,5.03125,0.55359375,24.109375,0.12734375000000003,679
0.8671875,0.01703125,2.96875,5.03125,0.7067187500000001,26.828125,0.12734375000000003,408
0.8671875,0.01703125,2.96875,5.03125,0.7067187500000001,24.109375,0.17421875000000003,230
0.8671875,0.01703125,2.96875,5.03125,0.7067187500000001,24.109375,0.12734375000000003,518
0.7546875,0.03671875,6.15625,6.71875,0.6760937499999999,19.578125,0.06171875,492
0.7921875,0.03671875,6.15625,6.71875,0.6760937499999999,19.578125,0.06171875,627
0.7546875,0.039531250000000004,6.15625,6.71875,0.6760937499999999,19.578125,0.06171875,404
0.7546875,0.03671875,1.46875,6.71875,0.6760937499999999,19.578125,0.06171875,662
0.7546875,0.03671875,6.15625,6.53125,0.6760937499999999,19.578125,0.06171875,312
0.7546875,0.03671875,6.15625,6.71875,0.58421875,19.578125,0.06171875,345
0.7546875,0.03671875,6.15625,6.71875,0.6760937499999999,2.359375,0.06171875,879
0.7546875,0.03671875,6.15625,6.71875,0.6760937499999999,19.578125,0.08984375,167
0.7546875,0.039531250000000004,1.46875,6.53125,0.58421875,2.359375,0.08984375,839
0.7921875,0.03671875,1.46875,6.53125,0.58421875,2.359375,0.08984375,913
0.7921875,0.039531250000000004,6.15625,6.53125,0.58421875,2.359375,0.08984375,842
0.7921875,0.039531250000000004,1.46875,6.71875,0.58421875,2.359375,0.08984375,898
0.7921875,0.039531250000000004,1.46875,6.53125,0.6760937499999999,2.359375,0.08984375,833
0.7921875,0.039531250000000004,1.46875,6.53125,0.58421875,19.578125,0.08984375,699
0.7921875,0.039531250000000004,1.46875,6.53125,0.58421875,2.359375,0.06171875,995
0.7921875,0.039531250000000004,1.46875,6.53125,0.58421875,2.359375,0.08984375,887
0.6046874999999999,0.08171875,3.15625,3.71875,0.92109375,5.078125,0.13671875,0
0.6421875,0.08171875,3.15625,3.71875,0.92109375,5.078125,0.13671875,0
0.6046874999999999,0.08453125,3.15625,3.71875,0.92109375,5.078125,0.13671875,0
0.6046874999999999,0.08171875,4.46875,3.71875,0.92109375,5.078125,0.13671875,0
0.6046874999999999,0.08171875,3.15625,3.53125,0.92109375,5.078125,0.13671875,0
0.6046874999999999,0.08171875,3.15625,3.71875,0.82921875,5.078125,0.13671875,5
0.6046874999999999,0.08171875,3.15625,3.71875,0.92109375,16.859375,0.13671875,0
0.6046874999999999,0.08171875,3.15625,3.71875,0.92109375,5.078125,0.16484375,0
0.6046874999999999,0.08453125,4.46875,3.53125,0.82921875,16.859375,0.16484375,0
0.6421875,0.08171875,4.46875,3.53125,0.82921875,16.859375,0.16484375,0
0.6421875,0.08453125,3.15625,3.53125,0.82921875,16.859375,0.16484375,1
0.6421875,0.08453125,4.46875,3.71875,0.82921875,16.859375,0.16484375,1
0.6421875,0.08453125,4.46875,3.53125,0.92109375,16.859375,0.16484375,0
0.6421875,0.08453125,4.46875,3.53125,0.82921875,5.078125,0.16484375,0
0.6421875,0.08453125,4.46875,3.53125,0.82921875,16.859375,0.13671875,0
0.6421875,0.08453125,4.46875,3.53125,0.82921875,16.859375,0.16484375,0
0.6140625,0.033906250000000006,5.21875,4.28125,0.56890625,27.734375,0.16953125000000002,57
0.8015625,0.033906250000000006,5.21875,4.28125,0.56890625,27.734375,0.16953125000000002,76
0.6140625,0.09859375000000001,5.21875,4.28125,0.56890625,27.734375,0.16953125000000002,4
0.6140625,0.033906250000000006,1.28125,4.28125,0.56890625,27.734375,0.16953125000000002,283
0.6140625,0.033906250000000006,5.21875,3.34375,0.56890625,27.734375,0.16953125000000002,17
0.6140625,0.033906250000000006,5.21875,4.28125,0.96703125,27.734375,0.16953125000000002,0
0.6140625,0.033906250000000006,5.21875,4.28125,0.56890625,14.140625,0.16953125000000002,207
0.6140625,0.033906250000000006,5.21875,4.28125,0.56890625,27.734375,0.19765625000000003,19
0.6140625,0.09859375000000001,1.28125,3.34375,0.96703125,14.140625,0.19765625000000003,0
0.8015625,0.033906250000000006,1.28125,3.34375,0.96703125,14.140625,0.19765625000000003,0
0.8015625,0.09859375000000001,5.21875,3.34375,0.96703125,14.140625,0.19765625000000003,0
0.8015625,0.09859375000000001,1.28125,4.28125,0.96703125,14.140625,0.19765625000000003,0
0.8015625,0.09859375000000001,1.28125,3.34375,0.56890625,14.140625,0.19765625000000003,312
0.8015625,0.09859375000000001,1.28125,3.34375,0.96703125,27.734375,0.19765625000000003,0
0.8015625,0.09859375000000001,1.28125,3.34375,0.96703125,14.140625,0.16953125000000002,0
0.8015625,0.09859375000000001,1.28125,3.34375,0.96703125,14.140625,0.19765625000000003,0
0.7640625,0.07890625,2.21875,1.28125,0.81390625,13.234375,0.09453125000000001,226
0.6515625,0.07890625,2.21875,1.28125,0.81390625,13.234375,0.09453125000000001,110
0.7640625,0.05359375000000001,2.21875,1.28125,0.81390625,13.234375,0.09453125000000001,219
0.7640625,0.07890625,4.28125,1.28125,0.81390625,13.234375,0.09453125000000001,36
0.7640625,0.07890625,2.21875,6.34375,0.81390625,13.234375,0.09453125000000001,3
0.7640625,0.07890625,2.21875,1.28125,0.72203125,13.234375,0.09453125000000001,242
0.7640625,0.07890625,2.21875,1.28125,0.81390625,28.640625,0.09453125000000001,80
0.7640625,0.07890625,2.21875,1.28125,0.81390625,13.234375,0.12265625000000001,91
0.7640625,0.05359375000000001,4.28125,6.34375,0.72203125,28.640625,0.12265625000000001,232
0.6515625,0.07890625,4.28125,6.34375,0.72203125,28.640625,0.12265625000000001,2
0.6515625,0.05359375000000001,2.21875,6.34375,0.72203125,28.640625,0.12265625000000001,9
0.6515625,0.05359375000000001,4.28125,1.28125,0.72203125,28.640625,0.12265625000000001,12
0.6515625,0.05359375000000001,4.28125,6.34375,0.81390625,28.640625,0.12265625000000001,29
0.6515625,0.05359375000000001,4.28125,6.34375,0.72203125,13.234375,0.12265625000000001,92
0.6515625,0.05359375000000001,4.28125,6.34375,0.72203125,28.640625,0.09453125000000001,68
0.6515625,0.05359375000000001,4.28125,6.34375,0.72203125,28.640625,0.12265625000000001,3
0.8390625,0.01140625,6.71875,5.78125,0.93640625,5.984375,0.13203125000000002,0
0.7265625,0.01140625,6.71875,5.78125,0.93640625,5.984375,0.13203125000000002,0
0.8390625,0.031093750000000003,6.71875,5.78125,0.93640625,5.984375,0.13203125000000002,0
0.8390625,0.01140625,5.78125,5.78125,0.93640625,5.984375,0.13203125000000002,0
0.8390625,0.01140625,6.71875,4.84375,0.93640625,5.984375,0.13203125000000002,0
0.8390625,0.01140625,6.71875,5.78125,0.59953125,5.984375,0.13203125000000002,792
0.8390625,0.01140625,6.71875,5.78125,0.93640625,6.890625,0.13203125000000002,0
0.8390625,0.01140625,6.71875,5.78125,0.93640625,5.984375,0.16015625,0
0.8390625,0.031093750000000003,5.78125,4.84375,0.59953125,6.890625,0.16015625,612
0.7265625,0.01140625,5.78125,4.84375,0.59953125,6.890625,0.16015625,586
0.7265625,0.031093750000000003,6.71875,4.84375,0.59953125,6.890625,0.16015625,505
0.7265625,0.031093750000000003,5.78125,5.78125,0.59953125,6.890625,0.16015625,520
0.7265625,0.031093750000000003,5.78125,4.84375,0.93640625,6.890625,0.16015625,0
0.7265625,0.031093750000000003,5.78125,4.84375,0.59953125,5.984375,0.16015625,542
0.7265625,0.031093750000000003,5.78125,4.84375,0.59953125,6.890625,0.13203125000000002,590
0.7265625,0.031093750000000003,5.78125,4.84375,0.59953125,6.890625,0.16015625,524
0.6890625,0.056406250000000005,3.71875,2.78125,0.69140625,20.484375,0.057031250000000006,167
0.8765625,0.056406250000000005,3.71875,2.78125,0.69140625,20.484375,0.057031250000000006,342
0.6890625,0.07609375,3.71875,2.78125,0.69140625,20.484375,0.057031250000000006,89
0.6890625,0.056406250000000005,2.78125,2.78125,0.69140625,20.484375,0.057031250000000006,137
0.6890625,0.056406250000000005,3.71875,1.84375,0.69140625,20.484375,0.057031250000000006,144
0.6890625,0.056406250000000005,3.71875,2.78125,0.84453125,20.484375,0.057031250000000006,43
0.6890625,0.056406250000000005,3.71875,2.78125,0.69140625,21.390625,0.057031250000000006,87
0.6890625,0.056406250000000005,3.71875,2.78125,0.69140625,20.484375,0.08515625000000002,83
0.6890625,0.07609375,2.78125,1.84375,0.84453125,21.390625,0.08515625000000002,42
0.8765625,0.056406250000000005,2.78125,1.84375,0.84453125,21.390625,0.08515625000000002,83
0.8765625,0.07609375,3.71875,1.84375,0.84453125,21.390625,0.08515625000000002,28
0.8765625,0.07609375,2.78125,2.78125,0.84453125,21.390625,0.08515625000000002,61
0.8765625,0.07609375,2.78125,1.84375,0.69140625,21.390625,0.08515625000000002,135
0.8765625,0.07609375,2.78125,1.84375,0.84453125,20.484375,0.08515625000000002,59
0.8765625,0.07609375,2.78125,1.84375,0.84453125,21.390625,0.057031250000000006,112
0.8765625,0.07609375,2.78125,1.84375,0.84453125,21.390625,0.08515625000000002,48
0.7265625,0.022656250000000003,1.46875,3.53125,0.63015625,24.109375,0.15078125000000003,443
0.6890625,0.022656250000000003,1.46875,3.53125,0.63015625,24.109375,0.15078125000000003,450
0.7265625,0.01984375,1.46875,3.53125,0.63015625,24.109375,0.15078125000000003,601
0.7265625,0.022656250000000003,5.03125,3.53125,0.63015625,24.109375,0.15078125000000003,254
0.7265625,0.022656250000000003,1.46875,4.09375,0.63015625,24.109375,0.15078125000000003,478
0.7265625,0.022656250000000003,1.46875,3.53125,0.7832812499999999,24.109375,0.15078125000000003,245
0.7265625,0.022656250000000003,1.46875,3.53125,0.63015625,3.265625,0.15078125000000003,608
0.7265625,0.022656250000000003,1.46875,3.53125,0.63015625,24.109375,0.10390625,651
0.7265625,0.01984375,5.03125,4.09375,0.7832812499999999,3.265625,0.10390625,562
0.6890625,0.022656250000000003,5.03125,4.09375,0.7832812499999999,3.265625,0.10390625,544
0.6890625,0.01984375,1.46875,4.09375,0.7832812499999999,3.265625,0.10390625,524
0.6890625,0.01984375,5.03125,3.53125,0.7832812499999999,3.265625,0.10390625,567
0.6890625,0.01984375,5.03125,4.09375,0.63015625,3.265625,0.10390625,704
0.6890625,0.01984375,5.03125,4.09375,0.7832812499999999,24.109375,0.10390625,204
0.6890625,0.01984375,5.03125,4.09375,0.7832812499999999,3.265625,0.15078125000000003,284
0.6890625,0.01984375,5.03125,4.09375,0.7832812499999999,3.265625,0.10390625,462
0.8765625,0.06765625,4.46875,6.53125,0.87515625,9.609375,0.07578125000000001,0
0.8390625,0.06765625,4.46875,6.53125,0.87515625,9.609375,0.07578125000000001,2
0.8765625,0.06484375,4.46875,6.53125,0.87515625,9.609375,0.07578125000000001,1
0.8765625,0.06765625,2.03125,6.53125,0.87515625,9.609375,0.07578125000000001,3
0.8765625,0.06765625,4.46875,1.09375,0.87515625,9.609375,0.07578125000000001,90
0.8765625,0.06765625,4.46875,6.53125,0.53828125,9.609375,0.07578125000000001,630
0.8765625,0.06765625,4.46875,6.53125,0.87515625,17.765625,0.07578125000000001,2
0.8765625,0.06765625,4.46875,6.53125,0.87515625,9.609375,0.17890625000000004,0
0.8765625,0.06484375,2.03125,1.09375,0.53828125,17.765625,0.17890625000000004,279
0.8390625,0.06765625,2.03125,1.09375,0.53828125,17.765625,0.17890625000000004,304
0.8390625,0.06484375,4.46875,1.09375,0.53828125,17.765625,0.17890625000000004,146
0.8390625,0.06484375,2.03125,6.53125,0.53828125,17.765625,0.17890625000000004,148
0.8390625,0.06484375,2.03125,1.09375,0.87515625,17.765625,0.17890625000000004,0
0.8390625,0.06484375,2.03125,1.09375,0.53828125,9.609375,0.17890625000000004,404
0.8390625,0.06484375,2.03125,1.09375,0.53828125,17.765625,0.07578125000000001,354
0.8390625,0.06484375,2.03125,1.09375,0.53828125,17.765625,0.17890625000000004,336
0.8015625,0.04515625000000001,2.96875,2.03125,0.75265625,2.359375,0.18828125,179
0.7640625,0.04515625000000001,2.96875,2.03125,0.75265625,2.359375,0.18828125,183
0.8015625,0.08734375,2.96875,2.03125,0.75265625,2.359375,0.18828125,94
0.8015625,0.04515625000000001,3.53125,2.03125,0.75265625,2.359375,0.18828125,170
0.8015625,0.04515625000000001,2.96875,2.59375,0.75265625,2.359375,0.18828125,191
0.8015625,0.04515625000000001,2.96875,2.03125,0.66078125,2.359375,0.18828125,432
0.8015625,0.04515625000000001,2.96875,2.03125,0.75265625,10.515625,0.18828125,67
0.8015625,0.04515625000000001,2.96875,2.03125,0.75265625,2.359375,0.06640625,794
0.8015625,0.08734375,3.53125,2.59375,0.66078125,10.515625,0.06640625,139
0.7640625,0.04515625000000001,3.53125,2.59375,0.66078125,10.515625,0.06640625,487
