citizen_density,cop_density,legitimacy,active_threshold,cv
0.6281249999999999,0.04656250000000001,0.8521875,0.13906250000000003,2.0193216776287346
0.871875,0.04656250000000001,0.8828125,0.18593750000000003,0
0.871875,0.04656250000000001,0.8521875,0.13906250000000003,2.307190770547741
0.871875,0.04656250000000001,0.8828125,0.13906250000000003,0
0.871875,0.04656250000000001,0.8521875,0.18593750000000003,0
0.6281249999999999,0.04656250000000001,0.8521875,0.18593750000000003,0
0.721875,0.0915625,0.6378125,0.06406250000000001,1.1400476303283116
0.778125,0.0915625,0.6378125,0.06406250000000001,4.325257383866717
0.721875,0.0915625,0.6378125,0.06406250000000001,4.948766012106607
0.721875,0.0915625,0.6071875,0.06406250000000001,4.724015484990061
0.721875,0.0915625,0.6071875,0.11093750000000001,3.2386602348415825
0.721875,0.0915625,0.6378125,0.11093750000000001,5.009986003859575
0.778125,0.0915625,0.6071875,0.11093750000000001,1.3010412496663328
0.684375,0.035312500000000004,0.5765625,0.08281250000000001,0.1283081969582483
0.778125,0.0915625,0.6071875,0.06406250000000001,1.0889720443709978
0.778125,0.0915625,0.6071875,0.11093750000000001,1.1648247117041002
0.815625,0.035312500000000004,0.5765625,0.08281250000000001,0.20061894098371333
0.684375,0.05781250000000001,0.5765625,0.08281250000000001,2.080159514766167
0.684375,0.035312500000000004,0.7909375000000001,0.08281250000000001,0.7921198171257429
0.684375,0.035312500000000004,0.5765625,0.16718750000000002,0.756916459617257
0.684375,0.05781250000000001,0.7909375000000001,0.16718750000000002,2.859635430067862
0.815625,0.035312500000000004,0.7909375000000001,0.16718750000000002,0.8813597983700489
0.815625,0.05781250000000001,0.5765625,0.16718750000000002,1.4937883215238006
0.815625,0.05781250000000001,0.7909375000000001,0.08281250000000001,1.6768421796460837
0.665625,0.08031250000000001,0.8215625,0.15781250000000002,9.933452037824265
0.815625,0.05781250000000001,0.7909375000000001,0.16718750000000002,3.928809854777907
0.834375,0.08031250000000001,0.8215625,0.15781250000000002,4.582575694955841
0.834375,0.012812500000000001,0.8215625,0.15781250000000002,0.3301139999733866
0.834375,0.08031250000000001,0.5459375,0.15781250000000002,3.2098367528389415
0.665625,0.08031250000000001,0.5459375,0.0921875,3.2753215771096147
0.665625,0.012812500000000001,0.8215625,0.0921875,0.06152227483050418
0.834375,0.012812500000000001,0.5459375,0.0921875,0.008541804561582059
0.665625,0.012812500000000001,0.5459375,0.15781250000000002,0.018180962982880404
0.834375,0.08031250000000001,0.8215625,0.0921875,6.361097712653854
0.665625,0.012812500000000001,0.5459375,0.0921875,0.027719749195480054
0.759375,0.012812500000000001,0.6990625,0.12031250000000002,0.03150706453186719
0.740625,0.012812500000000001,0.6990625,0.12031250000000002,0.013912201944261602
0.759375,0.035312500000000004,0.6990625,0.12031250000000002,0.6755591064439052
0.759375,0.012812500000000001,0.9134375,0.12031250000000002,0
0.759375,0.035312500000000004,0.9134375,0.0546875,0.8915386457318981
0.759375,0.012812500000000001,0.6990625,0.0546875,0.011447581828057008
0.740625,0.035312500000000004,0.6990625,0.0546875,0.7133218320724366
0.609375,0.05781250000000001,0.9440625,0.1953125,0
0.740625,0.035312500000000004,0.9134375,0.12031250000000002,0
0.740625,0.035312500000000004,0.9134375,0.0546875,2.0976182766755613
0.609375,0.08031250000000001,0.9440625,0.1953125,0
0.609375,0.05781250000000001,0.6684375,0.1953125,4.363424038268313
0.609375,0.05781250000000001,0.9440625,0.1296875,0
0.609375,0.08031250000000001,0.6684375,0.1296875,3.055144846746562
0.890625,0.05781250000000001,0.9440625,0.1953125,0
0.890625,0.05781250000000001,0.6684375,0.1296875,1.3744828123945396
0.6281249999999999,0.052187500000000005,0.7296875,0.1484375,3.058221152781169
0.684375,0.052187500000000005,0.7296875,0.1484375,2.84456511711466
0.890625,0.08031250000000001,0.9440625,0.1296875,0
0.890625,0.08031250000000001,0.6684375,0.1953125,4.620311923442277
0.6281249999999999,0.09718750000000001,0.7296875,0.1484375,2.584312357303351
0.890625,0.08031250000000001,0.6684375,0.1296875,2.709435606514511
0.6281249999999999,0.052187500000000005,0.7603125,0.1484375,2.4082093929233976
0.6281249999999999,0.052187500000000005,0.7296875,0.1765625,2.252899528891837
0.6281249999999999,0.09718750000000001,0.7603125,0.1765625,11.445523142259596
0.684375,0.052187500000000005,0.7603125,0.1765625,1.3269451157443586
0.684375,0.09718750000000001,0.7296875,0.1765625,2.6009048199334286
0.684375,0.09718750000000001,0.7603125,0.1484375,2.6925824035672523
0.684375,0.09718750000000001,0.7603125,0.1765625,4.582575694955841
0.778125,0.09718750000000001,0.9746874999999999,0.0734375,0
0.778125,0.052187500000000005,0.9746874999999999,0.0734375,0
0.778125,0.09718750000000001,0.5153125,0.0734375,3.3333552133954507
0.778125,0.052187500000000005,0.5153125,0.10156250000000001,1.2083703111706112
0.778125,0.09718750000000001,0.9746874999999999,0.10156250000000001,0
0.834375,0.09718750000000001,0.5153125,0.10156250000000001,0.9708350918787745
0.834375,0.052187500000000005,0.5153125,0.0734375,0.11100567500593139
0.834375,0.052187500000000005,0.5153125,0.10156250000000001,0.8908548557052918
0.834375,0.052187500000000005,0.9746874999999999,0.10156250000000001,0
0.853125,0.029687500000000006,0.6071875,0.18593750000000003,0.8187869907288466
0.759375,0.029687500000000006,0.6071875,0.18593750000000003,0.804457205091055
0.853125,0.029687500000000006,0.6071875,0.18593750000000003,0.40286004797773217
0.853125,0.029687500000000006,0.8828125,0.18593750000000003,0
0.853125,0.029687500000000006,0.6071875,0.06406250000000001,0.05743872233242347
0.759375,0.029687500000000006,0.6071875,0.06406250000000001,0.05297900328850774
0.853125,0.029687500000000006,0.8828125,0.06406250000000001,0.5491363547016108
0.759375,0.029687500000000006,0.8828125,0.06406250000000001,0.5830503828851233
0.759375,0.029687500000000006,0.8828125,0.18593750000000003,0
0.759375,0.029687500000000006,0.8828125,0.06406250000000001,0.2906792641034861
0.703125,0.0746875,0.8521875,0.11093750000000001,8.06225774829855
0.609375,0.0746875,0.8521875,0.11093750000000001,2.546172263865686
0.703125,0.0746875,0.8521875,0.11093750000000001,8.30908035383764
0.703125,0.0746875,0.6378125,0.11093750000000001,3.3183561179580905
0.703125,0.0746875,0.8521875,0.13906250000000003,0
0.609375,0.0746875,0.6378125,0.13906250000000003,3.2625934383086017
0.703125,0.0746875,0.6378125,0.13906250000000003,2.52951169685159
0.609375,0.0746875,0.8521875,0.13906250000000003,11.445523142259596
0.609375,0.0746875,0.6378125,0.13906250000000003,3.702813721043803
0.646875,0.018437500000000002,0.9134375,0.0921875,0
0.740625,0.018437500000000002,0.9134375,0.0921875,0
0.740625,0.018437500000000002,0.9440625,0.0921875,0
0.740625,0.018437500000000002,0.9134375,0.08281250000000001,0.8955595643072932
0.740625,0.0859375,0.9134375,0.0921875,0
0.646875,0.018437500000000002,0.9440625,0.08281250000000001,0
0.646875,0.0859375,0.9134375,0.08281250000000001,0
0.646875,0.0859375,0.9440625,0.0921875,0
0.646875,0.0859375,0.9440625,0.08281250000000001,0
0.890625,0.06343750000000001,0.6684375,0.16718750000000002,2.8091249231507267
0.796875,0.06343750000000001,0.6684375,0.16718750000000002,2.275304450323782
